"TOA5","Clear Lake Outflow","CR800","47844","CR800.Std.32.05","CPU:Clear_Outflow_Rain_Gauge.CR8","727","Clear_Outflow_Min_15"
"TIMESTAMP","RECORD","BattV_Min","BattV_TMn","PTemp_C_Avg","Lvl_ft_Avg","Temp_C_Avg","Rain_in_Tot"
"TS","RN","Volts","","Deg C","feet","deg C","inch"
"","","Min","TMn","Avg","Avg","Avg","Tot"
2025-09-27T16:15:00Z,123086,10.14,2025-09-27T16:02:05Z,27.21,0.242,25.12,0
2025-09-27T16:30:00Z,123087,10.19,2025-09-27T16:29:40Z,27.13,0.241,24.94,0
2025-09-27T16:45:00Z,123088,10.13,2025-09-27T16:37:45Z,27.04,0.24,24.84,0
2025-09-27T17:00:00Z,123089,9.94,2025-09-27T16:46:00Z,27.21,0.24,24.74,0
2025-09-27T17:15:00Z,123090,11.25,2025-09-27T17:14:55Z,27.4,0.242,24.62,0
2025-09-27T17:30:00Z,123091,10.21,2025-09-27T17:24:50Z,27.34,0.242,24.5,0
2025-09-27T17:45:00Z,123092,10.06,2025-09-27T17:39:25Z,27.22,0.241,24.41,0
2025-09-27T18:00:00Z,123093,10.23,2025-09-27T17:45:40Z,27.06,0.241,24.31,0
2025-09-27T18:15:00Z,123094,10.2,2025-09-27T18:08:45Z,26.75,0.241,24.24,0
2025-09-27T18:30:00Z,123095,10.04,2025-09-27T18:28:20Z,26.4,0.241,24.16,0
2025-09-27T18:45:00Z,123096,10.03,2025-09-27T18:39:00Z,26.01,0.24,24.08,0
2025-09-27T19:00:00Z,123097,10.03,2025-09-27T18:49:40Z,25.57,0.241,23.99,0
2025-09-27T19:15:00Z,123098,10.02,2025-09-27T19:11:00Z,25.1,0.241,23.92,0
2025-09-27T19:30:00Z,123099,10.02,2025-09-27T19:16:20Z,24.54,0.241,23.85,0
2025-09-27T19:45:00Z,123100,9.98,2025-09-27T19:40:10Z,23.9,0.241,23.75,0
2025-09-27T20:00:00Z,123101,10,2025-09-27T19:56:20Z,23.25,0.241,23.66,0
2025-09-27T20:15:00Z,123102,9.99,2025-09-27T20:09:50Z,22.6,0.241,23.54,0
2025-09-27T20:30:00Z,123103,9.99,2025-09-27T20:23:00Z,21.96,0.241,23.46,0
2025-09-27T20:45:00Z,123104,9.98,2025-09-27T20:37:30Z,21.4,0.24,23.38,0.01
2025-09-27T21:00:00Z,123105,9.99,2025-09-27T20:51:20Z,20.87,0.24,23.29,0
2025-09-27T21:15:00Z,123106,9.99,2025-09-27T21:10:45Z,20.34,0.24,23.19,0
2025-09-27T21:30:00Z,123107,9.98,2025-09-27T21:16:15Z,19.83,0.24,23.11,0
2025-09-27T21:45:00Z,123108,9.9,2025-09-27T21:43:00Z,19.41,0.24,23.01,0
2025-09-27T22:00:00Z,123109,9.88,2025-09-27T21:50:40Z,19.12,0.24,22.92,0
2025-09-27T22:15:00Z,123110,9.85,2025-09-27T22:12:35Z,18.89,0.24,22.83,0
2025-09-27T22:30:00Z,123111,9.85,2025-09-27T22:19:10Z,18.64,0.24,22.74,0
2025-09-27T22:45:00Z,123112,9.88,2025-09-27T22:42:30Z,18.34,0.24,22.66,0
2025-09-27T23:00:00Z,123113,9.94,2025-09-27T22:50:20Z,17.96,0.239,22.57,0
2025-09-27T23:15:00Z,123114,9.94,2025-09-27T23:05:20Z,17.63,0.239,22.47,0
2025-09-27T23:30:00Z,123115,9.93,2025-09-27T23:27:00Z,17.36,0.24,22.35,0
2025-09-27T23:45:00Z,123116,9.85,2025-09-27T23:35:20Z,17.14,0.24,22.3,0
2025-09-28T00:15:00Z,123118,9.92,2025-09-28T00:08:00Z,16.78,0.239,22.1,0
2025-09-28T00:30:00Z,123119,9.91,2025-09-28T00:25:20Z,16.64,0.239,22.02,0
2025-09-28T00:45:00Z,123120,9.9,2025-09-28T00:41:15Z,16.51,0.239,21.94,0
2025-09-28T01:00:00Z,123121,9.9,2025-09-28T01:00:00Z,16.41,0.239,21.88,0
2025-09-28T01:15:00Z,123122,9.88,2025-09-28T01:13:50Z,16.32,0.239,21.81,0
2025-09-28T01:30:00Z,123123,9.88,2025-09-28T01:28:00Z,16.32,0.239,21.74,0
2025-09-28T01:45:00Z,123124,9.88,2025-09-28T01:32:30Z,16.32,0.239,21.68,0
2025-09-28T02:00:00Z,123125,9.87,2025-09-28T01:45:45Z,16.33,0.239,21.61,0
2025-09-28T02:15:00Z,123126,9.87,2025-09-28T02:00:50Z,16.35,0.239,21.56,0
2025-09-28T02:30:00Z,123127,9.9,2025-09-28T02:23:30Z,16.33,0.239,21.5,0
2025-09-28T02:45:00Z,123128,9.89,2025-09-28T02:44:45Z,16.22,0.238,21.43,0
2025-09-28T03:00:00Z,123129,9.88,2025-09-28T02:59:45Z,16.09,0.239,21.36,0
2025-09-28T03:15:00Z,123130,9.88,2025-09-28T03:01:15Z,15.97,0.238,21.29,0
2025-09-28T03:30:00Z,123131,9.88,2025-09-28T03:29:35Z,15.86,0.238,21.22,0
2025-09-28T03:45:00Z,123132,9.88,2025-09-28T03:36:00Z,15.77,0.239,21.16,0
2025-09-28T04:00:00Z,123133,9.87,2025-09-28T03:50:25Z,15.71,0.239,21.1,0
2025-09-28T04:15:00Z,123134,9.87,2025-09-28T04:11:45Z,15.65,0.239,21.03,0
2025-09-28T04:30:00Z,123135,9.87,2025-09-28T04:27:20Z,15.6,0.239,20.98,0
2025-09-28T04:45:00Z,123136,9.86,2025-09-28T04:43:00Z,15.56,0.239,20.9,0
2025-09-28T05:00:00Z,123137,9.86,2025-09-28T04:45:10Z,15.52,0.239,20.86,0
2025-09-28T05:15:00Z,123138,9.86,2025-09-28T05:00:45Z,15.47,0.238,20.79,0
2025-09-28T05:30:00Z,123139,9.86,2025-09-28T05:18:30Z,15.41,0.237,20.73,0
2025-09-28T05:45:00Z,123140,9.85,2025-09-28T05:43:10Z,15.35,0.237,20.66,0
2025-09-28T06:00:00Z,123141,9.85,2025-09-28T05:51:25Z,15.3,0.237,20.61,0
2025-09-28T06:15:00Z,123142,9.85,2025-09-28T06:14:55Z,15.25,0.238,20.55,0
2025-09-28T06:30:00Z,123143,9.85,2025-09-28T06:19:30Z,15.24,0.237,20.49,0
2025-09-28T06:45:00Z,123144,9.85,2025-09-28T06:44:45Z,15.2,0.237,20.44,0
2025-09-28T07:00:00Z,123145,9.85,2025-09-28T06:46:55Z,15.09,0.237,20.38,0
2025-09-28T07:15:00Z,123146,9.84,2025-09-28T07:14:40Z,14.98,0.237,20.33,0
2025-09-28T07:30:00Z,123147,9.84,2025-09-28T07:15:05Z,14.87,0.237,20.26,0
2025-09-28T07:45:00Z,123148,9.84,2025-09-28T07:39:45Z,14.8,0.237,20.21,0
2025-09-28T08:00:00Z,123149,9.84,2025-09-28T07:45:05Z,14.72,0.236,20.16,0
2025-09-28T08:15:00Z,123150,9.85,2025-09-28T08:01:35Z,14.63,0.235,20.08,0
2025-09-28T08:30:00Z,123151,9.86,2025-09-28T08:15:25Z,14.56,0.234,20.01,0
2025-09-28T08:45:00Z,123152,9.88,2025-09-28T08:38:05Z,14.56,0.235,19.96,0
2025-09-28T09:00:00Z,123153,9.81,2025-09-28T08:46:30Z,14.84,0.235,19.93,0
2025-09-28T09:15:00Z,123154,9.87,2025-09-28T09:14:15Z,15.53,0.235,19.92,0
2025-09-28T09:30:00Z,123155,9.87,2025-09-28T09:21:20Z,16.53,0.235,19.89,0
2025-09-28T09:45:00Z,123156,9.93,2025-09-28T09:32:30Z,17.64,0.235,19.91,0
2025-09-28T10:00:00Z,123157,10.34,2025-09-28T09:45:05Z,18.72,0.235,20.04,0
2025-09-28T10:15:00Z,123158,10.37,2025-09-28T10:04:50Z,19.69,0.235,20.18,0
2025-09-28T10:30:00Z,123159,10.34,2025-09-28T10:23:10Z,20.63,0.236,20.31,0
2025-09-28T10:45:00Z,123160,10.34,2025-09-28T10:32:05Z,21.54,0.236,20.44,0
2025-09-28T11:00:00Z,123161,10.35,2025-09-28T10:45:05Z,22.41,0.236,20.63,0
2025-09-28T11:15:00Z,123162,12.43,2025-09-28T11:13:35Z,23.23,0.236,20.83,0
2025-09-28T11:30:00Z,123163,12.38,2025-09-28T11:24:50Z,23.98,0.236,21.08,0
2025-09-28T11:45:00Z,123164,12.38,2025-09-28T11:41:35Z,24.69,0.237,21.4,0
2025-09-28T12:00:00Z,123165,12.37,2025-09-28T11:54:20Z,25.39,0.237,21.82,0
2025-09-28T12:15:00Z,123166,12.37,2025-09-28T12:12:05Z,25.98,0.237,22.2,0
2025-09-28T12:30:00Z,123167,12.36,2025-09-28T12:24:25Z,26.47,0.236,22.59,0
2025-09-28T12:45:00Z,123168,12.4,2025-09-28T12:44:40Z,26.87,0.236,23,0.01
2025-09-28T13:00:00Z,123169,12.39,2025-09-28T12:47:25Z,27.04,0.235,23.34,0
2025-09-28T13:15:00Z,123170,12.38,2025-09-28T13:14:55Z,27.43,0.234,23.69,0
2025-09-28T13:30:00Z,123171,12.37,2025-09-28T13:22:10Z,27.96,0.235,24.06,0
2025-09-28T13:45:00Z,123172,12.37,2025-09-28T13:31:10Z,28.34,0.236,24.41,0
2025-09-28T14:00:00Z,123173,12.4,2025-09-28T13:45:05Z,28.61,0.236,24.87,0
2025-09-28T14:15:00Z,123174,12.22,2025-09-28T14:14:55Z,28.68,0.234,25.17,0
2025-09-28T14:30:00Z,123175,12.13,2025-09-28T14:26:20Z,28.64,0.235,25.45,0
2025-09-28T14:45:00Z,123176,12.11,2025-09-28T14:38:55Z,28.51,0.236,25.66,0
2025-09-28T15:00:00Z,123177,11.86,2025-09-28T14:59:50Z,28.28,0.236,25.87,0
2025-09-28T15:15:00Z,123178,11.66,2025-09-28T15:13:35Z,28.04,0.235,26.03,0
2025-09-28T15:30:00Z,123179,11.45,2025-09-28T15:28:00Z,27.84,0.236,26.03,0
2025-09-28T15:45:00Z,123180,11.21,2025-09-28T15:44:40Z,27.69,0.237,25.98,0
2025-09-28T16:00:00Z,123181,10.34,2025-09-28T15:59:50Z,27.56,0.236,25.91,0
2025-09-28T16:15:00Z,123182,10.34,2025-09-28T16:08:40Z,27.46,0.237,25.79,0
2025-09-28T16:30:00Z,123183,10.17,2025-09-28T16:27:20Z,27.39,0.235,25.67,0
2025-09-28T16:45:00Z,123184,10.56,2025-09-28T16:30:05Z,27.45,0.236,25.56,0
2025-09-28T17:00:00Z,123185,11.91,2025-09-28T16:56:10Z,27.63,0.236,25.48,0
2025-09-28T17:15:00Z,123186,12.16,2025-09-28T17:15:00Z,27.94,0.236,25.41,0
2025-09-28T17:30:00Z,123187,10.26,2025-09-28T17:22:20Z,28.04,0.237,25.33,0
2025-09-28T17:45:00Z,123188,10.23,2025-09-28T17:43:40Z,27.86,0.236,25.26,0
2025-09-28T18:00:00Z,123189,10.08,2025-09-28T17:50:45Z,27.56,0.235,25.15,0
2025-09-28T18:15:00Z,123190,10.24,2025-09-28T18:07:25Z,27.2,0.236,25.05,0
2025-09-28T18:30:00Z,123191,10.16,2025-09-28T18:17:25Z,26.84,0.236,24.95,0
2025-09-28T18:45:00Z,123192,10.06,2025-09-28T18:44:55Z,26.44,0.235,24.86,0
2025-09-28T19:00:00Z,123193,10.04,2025-09-28T18:50:00Z,25.98,0.235,24.78,0
2025-09-28T19:15:00Z,123194,10.01,2025-09-28T19:12:25Z,25.46,0.233,24.69,0
2025-09-28T19:30:00Z,123195,10.02,2025-09-28T19:25:55Z,24.9,0.236,24.6,0
2025-09-28T19:45:00Z,123196,10.02,2025-09-28T19:34:00Z,24.28,0.236,24.5,0
2025-09-28T20:00:00Z,123197,9.99,2025-09-28T19:53:35Z,23.66,0.235,24.41,0
2025-09-28T20:15:00Z,123198,10,2025-09-28T20:11:20Z,23.08,0.235,24.3,0
2025-09-28T20:30:00Z,123199,10,2025-09-28T20:19:20Z,22.5,0.235,24.2,0
2025-09-28T20:45:00Z,123200,9.98,2025-09-28T20:40:40Z,21.98,0.235,24.09,0
2025-09-28T21:00:00Z,123201,9.98,2025-09-28T20:51:20Z,21.5,0.235,23.98,0
2025-09-28T21:15:00Z,123202,9.98,2025-09-28T21:10:00Z,21.03,0.234,23.87,0
2025-09-28T21:30:00Z,123203,9.97,2025-09-28T21:28:40Z,20.6,0.235,23.78,0
2025-09-28T21:45:00Z,123204,9.96,2025-09-28T21:44:40Z,20.23,0.234,23.68,0
2025-09-28T22:00:00Z,123205,9.9,2025-09-28T21:58:00Z,19.89,0.234,23.59,0
2025-09-28T22:15:00Z,123206,9.88,2025-09-28T22:00:10Z,19.62,0.234,23.5,0
2025-09-28T22:30:00Z,123207,9.87,2025-09-28T22:26:20Z,19.54,0.236,23.41,0
2025-09-28T22:45:00Z,123208,9.86,2025-09-28T22:33:00Z,19.51,0.236,23.32,0
2025-09-28T23:00:00Z,123209,9.9,2025-09-28T22:55:00Z,19.38,0.235,23.24,0
2025-09-28T23:15:00Z,123210,9.94,2025-09-28T23:03:30Z,19.17,0.234,23.15,0
2025-09-28T23:30:00Z,123211,9.94,2025-09-28T23:27:20Z,18.93,0.235,23.07,0
2025-09-28T23:45:00Z,123212,9.87,2025-09-28T23:39:15Z,18.69,0.235,22.99,0
2025-09-29T00:15:00Z,123214,9.92,2025-09-29T00:08:15Z,18.26,0.234,22.84,0
2025-09-29T00:30:00Z,123215,9.92,2025-09-29T00:27:30Z,18.03,0.234,22.75,0
2025-09-29T00:45:00Z,123216,9.91,2025-09-29T00:43:25Z,17.79,0.234,22.67,0
2025-09-29T01:00:00Z,123217,9.91,2025-09-29T00:50:55Z,17.58,0.234,22.59,0
2025-09-29T01:15:00Z,123218,9.9,2025-09-29T01:06:35Z,17.38,0.234,22.52,0
2025-09-29T01:30:00Z,123219,9.89,2025-09-29T01:23:00Z,17.2,0.233,22.43,0
2025-09-29T01:45:00Z,123220,9.88,2025-09-29T01:44:20Z,17.01,0.234,22.35,0
2025-09-29T02:00:00Z,123221,9.88,2025-09-29T01:48:25Z,16.84,0.234,22.26,0.01
2025-09-29T02:15:00Z,123222,9.88,2025-09-29T02:01:05Z,16.68,0.233,22.2,0
2025-09-29T02:30:00Z,123223,9.88,2025-09-29T02:16:05Z,16.52,0.234,22.11,0
2025-09-29T02:45:00Z,123224,9.88,2025-09-29T02:30:15Z,16.36,0.233,22.03,0
2025-09-29T03:00:00Z,123225,9.9,2025-09-29T02:47:40Z,16.22,0.233,21.96,0
2025-09-29T03:15:00Z,123226,9.89,2025-09-29T03:14:40Z,16.07,0.233,21.89,0
2025-09-29T03:30:00Z,123227,9.88,2025-09-29T03:27:00Z,15.91,0.233,21.81,0
2025-09-29T03:45:00Z,123228,9.88,2025-09-29T03:30:05Z,15.71,0.232,21.73,0
2025-09-29T04:00:00Z,123229,9.88,2025-09-29T03:51:00Z,15.5,0.232,21.65,0
2025-09-29T04:15:00Z,123230,9.87,2025-09-29T04:14:55Z,15.32,0.232,21.57,0
2025-09-29T04:30:00Z,123231,9.87,2025-09-29T04:27:10Z,15.16,0.232,21.45,0
2025-09-29T04:45:00Z,123232,9.87,2025-09-29T04:41:35Z,15.02,0.232,21.39,0
2025-09-29T05:00:00Z,123233,9.86,2025-09-29T04:59:45Z,14.91,0.232,21.34,0
2025-09-29T05:15:00Z,123234,9.86,2025-09-29T05:13:05Z,14.82,0.232,21.27,0
2025-09-29T05:30:00Z,123235,9.86,2025-09-29T05:29:10Z,14.75,0.232,21.2,0
2025-09-29T05:45:00Z,123236,9.86,2025-09-29T05:44:30Z,14.73,0.231,21.13,0
2025-09-29T06:00:00Z,123237,9.85,2025-09-29T05:50:20Z,14.7,0.231,21.06,0
2025-09-29T06:15:00Z,123238,9.85,2025-09-29T06:14:20Z,14.67,0.232,20.99,0
2025-09-29T06:30:00Z,123239,9.85,2025-09-29T06:22:40Z,14.63,0.232,20.92,0
2025-09-29T06:45:00Z,123240,9.84,2025-09-29T06:41:00Z,14.6,0.232,20.84,0
2025-09-29T07:00:00Z,123241,9.84,2025-09-29T06:52:45Z,14.62,0.232,20.78,0
2025-09-29T07:15:00Z,123242,9.84,2025-09-29T07:09:50Z,14.61,0.231,20.71,0
2025-09-29T07:30:00Z,123243,9.84,2025-09-29T07:20:30Z,14.54,0.231,20.65,0
2025-09-29T07:45:00Z,123244,9.84,2025-09-29T07:37:35Z,14.43,0.231,20.59,0
2025-09-29T08:00:00Z,123245,9.84,2025-09-29T07:53:00Z,14.32,0.23,20.52,0
2025-09-29T08:15:00Z,123246,9.85,2025-09-29T08:05:20Z,14.22,0.23,20.44,0
2025-09-29T08:30:00Z,123247,9.86,2025-09-29T08:15:05Z,14.16,0.23,20.38,0
2025-09-29T08:45:00Z,123248,9.87,2025-09-29T08:38:40Z,14.16,0.23,20.32,0
2025-09-29T09:00:00Z,123249,9.81,2025-09-29T08:48:50Z,14.3,0.229,20.27,0
2025-09-29T09:15:00Z,123250,9.84,2025-09-29T09:09:55Z,14.76,0.23,20.23,0
2025-09-29T09:30:00Z,123251,9.86,2025-09-29T09:17:00Z,15.6,0.23,20.22,0
2025-09-29T09:45:00Z,123252,9.93,2025-09-29T09:30:20Z,16.77,0.232,20.25,0
2025-09-29T10:00:00Z,123253,10.3,2025-09-29T09:45:30Z,18,0.233,20.34,0
2025-09-29T10:15:00Z,123254,10.28,2025-09-29T10:02:10Z,19.04,0.234,20.48,0
2025-09-29T10:30:00Z,123255,10.21,2025-09-29T10:29:40Z,20,0.233,20.62,0
2025-09-29T10:45:00Z,123256,10.29,2025-09-29T10:33:15Z,20.87,0.232,20.78,0
2025-09-29T11:00:00Z,123257,10.29,2025-09-29T10:50:55Z,21.75,0.232,20.99,0
2025-09-29T11:15:00Z,123258,10.3,2025-09-29T11:00:10Z,22.61,0.232,21.25,0
2025-09-29T11:30:00Z,123259,10.35,2025-09-29T11:15:05Z,23.53,0.231,21.53,0
2025-09-29T11:45:00Z,123260,12.43,2025-09-29T11:41:55Z,24.48,0.231,21.88,0
2025-09-29T12:00:00Z,123261,12.36,2025-09-29T11:52:15Z,25.3,0.232,22.27,0
2025-09-29T12:15:00Z,123262,12.43,2025-09-29T12:01:05Z,25.85,0.232,22.66,0
2025-09-29T12:30:00Z,123263,12.41,2025-09-29T12:27:05Z,26.22,0.232,23.03,0
2025-09-29T12:45:00Z,123264,12.39,2025-09-29T12:42:10Z,26.56,0.233,23.42,0
2025-09-29T13:00:00Z,123265,12.39,2025-09-29T12:45:05Z,26.95,0.233,23.84,0
2025-09-29T13:15:00Z,123266,12.35,2025-09-29T13:13:50Z,27.29,0.232,24.19,0
2025-09-29T13:30:00Z,123267,12.35,2025-09-29T13:21:25Z,27.58,0.23,24.55,0
2025-09-29T13:45:00Z,123268,12.36,2025-09-29T13:30:10Z,27.85,0.231,24.91,0
2025-09-29T14:00:00Z,123269,12.39,2025-09-29T13:58:40Z,28.08,0.23,25.18,0
2025-09-29T14:15:00Z,123270,12.22,2025-09-29T14:13:00Z,28.16,0.228,25.48,0
2025-09-29T14:30:00Z,123271,12.14,2025-09-29T14:25:50Z,28.15,0.228,25.81,0
2025-09-29T14:45:00Z,123272,12.11,2025-09-29T14:37:25Z,27.99,0.227,25.97,0
2025-09-29T15:00:00Z,123273,12.03,2025-09-29T15:00:00Z,27.74,0.227,26.08,0
2025-09-29T15:15:00Z,123274,11.66,2025-09-29T15:14:30Z,27.53,0.226,26.07,0
2025-09-29T15:30:00Z,123275,11.51,2025-09-29T15:23:15Z,27.37,0.226,25.96,0
2025-09-29T15:45:00Z,123276,10.98,2025-09-29T15:44:20Z,27.25,0.227,25.81,0
2025-09-29T16:00:00Z,123277,10.3,2025-09-29T15:55:55Z,27.15,0.228,25.67,0
2025-09-29T16:15:00Z,123278,10.28,2025-09-29T16:03:15Z,27.07,0.227,25.53,0
2025-09-29T16:30:00Z,123279,10.2,2025-09-29T16:27:15Z,27,0.226,25.41,0
2025-09-29T16:45:00Z,123280,10.26,2025-09-29T16:30:40Z,26.97,0.226,25.3,0
2025-09-29T17:00:00Z,123281,11.13,2025-09-29T16:46:15Z,27.04,0.227,25.19,0
2025-09-29T17:15:00Z,123282,12.12,2025-09-29T17:15:00Z,27.09,0.227,25.06,0
2025-09-29T17:30:00Z,123283,10.4,2025-09-29T17:22:15Z,26.95,0.226,24.95,0
2025-09-29T17:45:00Z,123284,10.23,2025-09-29T17:41:15Z,26.75,0.226,24.86,0
2025-09-29T18:00:00Z,123285,10.19,2025-09-29T17:49:50Z,26.47,0.227,24.76,0
2025-09-29T18:15:00Z,123286,10.19,2025-09-29T18:05:40Z,26.14,0.226,24.67,0
2025-09-29T18:30:00Z,123287,10.04,2025-09-29T18:29:25Z,25.79,0.227,24.58,0
2025-09-29T18:45:00Z,123288,10.01,2025-09-29T18:44:50Z,25.39,0.228,24.47,0
2025-09-29T19:00:00Z,123289,10.02,2025-09-29T18:59:15Z,24.87,0.228,24.39,0.01
2025-09-29T19:15:00Z,123290,9.99,2025-09-29T19:12:20Z,24.13,0.228,24.28,0
2025-09-29T19:30:00Z,123291,10,2025-09-29T19:29:35Z,23.35,0.228,24.18,0
2025-09-29T19:45:00Z,123292,10,2025-09-29T19:30:10Z,22.58,0.227,24.06,0
2025-09-29T20:00:00Z,123293,9.99,2025-09-29T19:53:25Z,21.81,0.228,23.96,0
2025-09-29T20:15:00Z,123294,9.99,2025-09-29T20:00:30Z,21.06,0.228,23.86,0
2025-09-29T20:30:00Z,123295,9.98,2025-09-29T20:23:15Z,20.39,0.227,23.73,0
2025-09-29T20:45:00Z,123296,9.9,2025-09-29T20:42:45Z,19.79,0.227,23.62,0
2025-09-29T21:00:00Z,123297,9.9,2025-09-29T20:52:10Z,19.25,0.227,23.5,0
2025-09-29T21:15:00Z,123298,9.89,2025-09-29T21:09:20Z,18.81,0.226,23.39,0
2025-09-29T21:30:00Z,123299,9.88,2025-09-29T21:25:55Z,18.39,0.226,23.25,0
2025-09-29T21:45:00Z,123300,9.86,2025-09-29T21:41:50Z,17.94,0.227,23.14,0
2025-09-29T22:00:00Z,123301,9.9,2025-09-29T21:49:00Z,17.52,0.226,23.01,0
2025-09-29T22:15:00Z,123302,9.94,2025-09-29T22:14:40Z,17.14,0.225,22.89,0
2025-09-29T22:30:00Z,123303,9.94,2025-09-29T22:16:50Z,16.8,0.225,22.8,0
2025-09-29T22:45:00Z,123304,9.91,2025-09-29T22:35:55Z,16.47,0.226,22.68,0
2025-09-29T23:00:00Z,123305,9.93,2025-09-29T22:50:00Z,16.17,0.226,22.58,0
2025-09-29T23:15:00Z,123306,9.92,2025-09-29T23:14:40Z,15.87,0.226,22.48,0
2025-09-29T23:30:00Z,123307,9.87,2025-09-29T23:19:35Z,15.58,0.226,22.38,0
2025-09-29T23:45:00Z,123308,9.91,2025-09-29T23:44:30Z,15.3,0.225,22.27,0
2025-09-30T00:15:00Z,123310,9.89,2025-09-30T00:14:55Z,14.74,0.225,22.08,0
2025-09-30T00:30:00Z,123311,9.88,2025-09-30T00:21:55Z,14.49,0.225,21.97,0
2025-09-30T00:45:00Z,123312,9.88,2025-09-30T00:43:05Z,14.24,0.224,21.86,0
2025-09-30T01:00:00Z,123313,9.88,2025-09-30T00:51:40Z,14,0.224,21.75,0
2025-09-30T01:15:00Z,123314,9.9,2025-09-30T01:00:05Z,13.79,0.225,21.66,0
2025-09-30T01:30:00Z,123315,9.9,2025-09-30T01:22:15Z,13.58,0.224,21.55,0
2025-09-30T01:45:00Z,123316,9.89,2025-09-30T01:37:00Z,13.39,0.224,21.45,0
2025-09-30T02:00:00Z,123317,9.88,2025-09-30T01:52:20Z,13.2,0.224,21.34,0
2025-09-30T02:15:00Z,123318,9.88,2025-09-30T02:00:05Z,13.02,0.223,21.26,0
2025-09-30T02:30:00Z,123319,9.88,2025-09-30T02:15:20Z,12.85,0.223,21.16,0
2025-09-30T02:45:00Z,123320,9.87,2025-09-30T02:31:40Z,12.68,0.223,21.07,0
2025-09-30T03:00:00Z,123321,9.87,2025-09-30T02:49:20Z,12.55,0.224,20.98,0
2025-09-30T03:15:00Z,123322,9.86,2025-09-30T03:03:30Z,12.44,0.223,20.88,0
2025-09-30T03:30:00Z,123323,9.86,2025-09-30T03:28:40Z,12.34,0.223,20.78,0
2025-09-30T03:45:00Z,123324,9.85,2025-09-30T03:44:55Z,12.25,0.223,20.68,0
2025-09-30T04:00:00Z,123325,9.85,2025-09-30T03:49:50Z,12.16,0.222,20.58,0
2025-09-30T04:15:00Z,123326,9.85,2025-09-30T04:14:55Z,12.06,0.223,20.5,0
2025-09-30T04:30:00Z,123327,9.84,2025-09-30T04:25:40Z,11.98,0.223,20.42,0
2025-09-30T04:45:00Z,123328,9.84,2025-09-30T04:36:45Z,11.91,0.222,20.33,0
2025-09-30T05:00:00Z,123329,9.84,2025-09-30T04:46:55Z,11.87,0.221,20.23,0
2025-09-30T05:15:00Z,123330,9.84,2025-09-30T05:07:10Z,11.83,0.222,20.16,0
2025-09-30T05:30:00Z,123331,9.83,2025-09-30T05:22:00Z,11.78,0.221,20.07,0
2025-09-30T05:45:00Z,123332,9.83,2025-09-30T05:31:10Z,11.72,0.221,20,0
2025-09-30T06:00:00Z,123333,9.82,2025-09-30T05:57:50Z,11.67,0.221,19.92,0
2025-09-30T06:15:00Z,123334,9.82,2025-09-30T06:11:10Z,11.59,0.222,19.82,0
2025-09-30T06:30:00Z,123335,9.82,2025-09-30T06:18:15Z,11.49,0.221,19.74,0
2025-09-30T06:45:00Z,123336,9.82,2025-09-30T06:32:30Z,11.43,0.221,19.64,0
2025-09-30T07:00:00Z,123337,9.81,2025-09-30T06:53:20Z,11.39,0.22,19.55,0
2025-09-30T07:15:00Z,123338,9.81,2025-09-30T07:13:45Z,11.38,0.22,19.46,0
2025-09-30T07:30:00Z,123339,9.81,2025-09-30T07:29:05Z,11.37,0.22,19.39,0
2025-09-30T07:45:00Z,123340,9.81,2025-09-30T07:31:15Z,11.32,0.221,19.34,0
2025-09-30T08:00:00Z,123341,9.82,2025-09-30T07:48:20Z,11.26,0.221,19.26,0
2025-09-30T08:15:00Z,123342,9.82,2025-09-30T08:05:20Z,11.23,0.221,19.15,0
2025-09-30T08:30:00Z,123343,9.83,2025-09-30T08:15:25Z,11.24,0.22,19.11,0
2025-09-30T08:45:00Z,123344,9.84,2025-09-30T08:30:25Z,11.36,0.22,19.04,0
2025-09-30T09:00:00Z,123345,9.82,2025-09-30T08:54:50Z,11.65,0.219,19.02,0
2025-09-30T09:15:00Z,123346,9.84,2025-09-30T09:01:30Z,12.25,0.219,18.99,0
2025-09-30T09:30:00Z,123347,9.84,2025-09-30T09:16:50Z,13.22,0.219,18.98,0
2025-09-30T09:45:00Z,123348,9.92,2025-09-30T09:33:55Z,14.37,0.22,18.97,0
2025-09-30T10:00:00Z,123349,10.36,2025-09-30T09:45:05Z,15.65,0.22,19.06,0
2025-09-30T10:15:00Z,123350,10.34,2025-09-30T10:13:50Z,17,0.221,19.2,0
2025-09-30T10:30:00Z,123351,10.33,2025-09-30T10:24:30Z,18.35,0.22,19.36,0
2025-09-30T10:45:00Z,123352,10.33,2025-09-30T10:41:45Z,19.62,0.22,19.51,0
2025-09-30T11:00:00Z,123353,10.31,2025-09-30T10:53:50Z,20.72,0.221,19.71,0
2025-09-30T11:15:00Z,123354,12.45,2025-09-30T11:15:00Z,21.75,0.221,19.91,0
2025-09-30T11:30:00Z,123355,12.4,2025-09-30T11:25:00Z,22.66,0.22,20.18,0
2025-09-30T11:45:00Z,123356,12.36,2025-09-30T11:44:30Z,23.42,0.221,20.52,0
2025-09-30T12:00:00Z,123357,12.35,2025-09-30T11:49:50Z,24.04,0.221,20.81,0
2025-09-30T12:15:00Z,123358,12.39,2025-09-30T12:06:50Z,24.62,0.222,21.18,0
